1621320913267230629,A,7.97,126,1,7427602921427111644
1621320913267230629,A,7.97,127,16,7427602921427114110
1621320913267230629,A,7.97,128,188,7427602921427115017
1621320913267230629,A,7.97,129,138,7427602921427115129
1621320913267230629,A,7.97,130,100,7427602921427116460
1621320913267230629,A,7.97,131,1000,7427602921427172584
1621320913267230629,A,7.97,132,100000,7427602921427186224
1621320913267230629,A,7.97,133,25000,7427602921427188346
1621320913267230629,A,7.97,134,25000,7427602921427188721
1621320913267230629,A,7.97,135,4000,7427602921427198814
1621320913267230629,A,7.97,136,188366,7427602921427142600
1621320913267230629,A,7.97,137,1000,7427602921427202501
1621320913267230629,A,7.97,138,4000,7427602921427214051
1621320913267230629,A,7.97,139,2500,7427602921427225837
1621320913267230629,A,7.97,140,500,7427602921427230810
1621320913267230629,A,7.97,141,15,7427602921427234340
1621320913267230629,A,7.97,142,125,7427602921427235142
1621320913267230629,A,7.97,143,15,7427602921427236313
1621320913267230629,A,7.97,144,500,7427602921427240161
1621320913267230629,A,7.97,145,4000,7427602921427190554
1621320913267230629,A,7.97,146,10438,7427602921427262678
1621320913267230629,A,7.97,147,20,7427602921427265238
1621320913267230629,A,7.96,148,500,7427602921427036475
1621320913267230629,A,7.96,149,17,7427602921427038688
1621320913267230629,A,7.96,150,40,7427602921427038829
1621320913267230629,A,7.96,151,629,7427602921427041105
1621320913267230629,A,7.96,152,10,7427602921427042356
1621320913267230629,A,7.96,153,2,7427602921427043893
1621320913267230629,A,7.96,154,21,7427602921427044463
1621320913267230629,A,7.96,155,10,7427602921427046073
1621320913267230629,A,7.96,156,12,7427602921427048134
1621320913267230629,A,7.96,157,4,7427602921427049615
1621320913267230629,A,7.96,158,1000,7427602921427049945
1621320913267230629,A,7.96,159,2,7427602921427052429
1621320913267230629,A,7.96,160,39,7427602921427056141
1621320913267230629,A,7.96,161,1000,7427602921427057741
1621320913267230629,A,7.96,162,251,7427602921427058707
1621320913267230629,A,7.96,163,47,7427602921427058891
1621320913267230629,A,7.96,164,5000,7427602921427059214
1621320913267230629,A,7.96,165,3,7427602921427061579
1621320913267230629,A,7.96,166,2,7427602921427061635
1621320913267230629,A,7.96,167,39,7427602921427065724
1621320913267230629,A,7.96,168,200,7427602921427065739
1621320913267230629,A,7.96,169,750,7427602921427066330
1621320913267230629,A,7.96,170,121,7427602921427067719
1621320913267230629,A,7.96,171,10,7427602921427070072
1621320913267230629,A,7.96,172,1,7427602921427070509
1621320913267230629,A,7.96,173,10,7427602921427071306
1621320913267230629,A,7.96,174,53,7427602921427071902
1621320913267230629,A,7.96,175,1256,7427602921427072448
1621320913267230629,A,7.96,176,50,7427602921427074196
1621320913267230629,A,7.96,177,4,7427602921427075806
1621320913267230629,A,7.96,178,50,7427602921427076063
1621320913267230629,A,7.96,179,1262,7427602921427076208
1621320913267230629,A,7.96,180,753,7427602921427076272
1621320913267230629,A,7.96,181,50,7427602921427077592
1621320913267230629,A,7.96,182,21,7427602921427078630
1621320913267230629,A,7.96,183,2,7427602921427078671
1621320913267230629,A,7.96,184,18844,7427602921427080094
1621320913267230629,A,7.96,185,1850,7427602921427080149
1621320913267230629,A,7.96,186,96,7427602921427081370
1621320913267230629,A,7.96,187,125,7427602921427081800
1621320913267230629,A,7.96,188,10,7427602921427082763
1621320913267230629,A,7.96,189,13,7427602921427085081
1621320913267230629,A,7.96,190,5000,7427602921427085197
1621320913267230629,A,7.96,191,113,7427602921427086173
1621320913267230629,A,7.96,192,125,7427602921427086492
1621320913267230629,A,7.96,193,7800,7427602921427086587
1621320913267230629,A,7.96,194,10,7427602921427086968
1621320913267230629,A,7.96,195,1,7427602921427086977
1621320913267230629,A,7.96,196,200,7427602921427090884
1621320913267230629,A,7.96,197,3,7427602921427090886
1621320913267230629,A,7.96,198,1,7427602921427091205
1621320913267230629,A,7.96,199,1,7427602921427091336
1621320913267230629,A,7.96,200,2,7427602921427092218
1621320913267230629,A,7.96,201,1000,7427602921427093559
1621320913267230629,A,7.96,202,1,7427602921427094551
1621320913267230629,A,7.96,203,30,7427602921427096877
1621320913267230629,A,7.96,204,250,7427602921427097183
1621320913267230629,A,7.96,205,350,7427602921427097355
1621320913267230629,A,7.96,206,2,7427602921427097635
1621320913267230629,A,7.96,207,122,7427602921427099024
1621320913267230629,A,7.96,208,50,7427602921427105589
1621320913267230629,A,7.96,209,13,7427602921427108744
1621320913267230629,A,7.96,210,50,7427602921427109281
1621320913267230629,A,7.96,211,200,7427602921427112164
1621320913267230629,A,7.96,212,1000,7427602921427112444
1621320913267230629,A,7.96,213,100,7427602921427112687
1621320913267230629,A,7.96,214,200,7427602921427114711
1621320913267230629,A,7.96,215,1,7427602921427115208
1621320913267230629,A,7.96,216,150,7427602921427115603
1621320913267230629,A,7.96,217,789,7427602921427116045
1621320913267230629,A,7.96,218,250,7427602921427116280
1621320913267230629,A,7.96,219,6,7427602921427117010
1621320913267230629,A,7.96,220,200,7427602921427117460
1621320913267230629,A,7.96,221,5000,7427602921427117950
1621320913267230629,A,7.96,222,1,7427602921427117977
1621320913267230629,A,7.96,223,7473,7427602921427119910
1621320913267230629,A,7.96,224,56,7427602921427122261
1621320913267230629,A,7.96,225,100,7427602921427122665
1621320913267230629,A,7.96,226,2000,7427602921427123395
1621320913267230629,A,7.96,227,100,7427602921427123788
1621320913267230629,A,7.96,228,60,7427602921427126145
1621320913267230629,A,7.96,229,500,7427602921427136006
1621320913267230629,A,7.96,230,2000,7427602921427137644
1621320913267230629,A,7.96,231,10000,7427602921427148449
1621320913267230629,A,7.96,232,300,7427602921427156872
1621320913267230629,A,7.96,233,500,7427602921427156940
1621320913267230629,A,7.96,234,2,7427602921427163274
1621320913267230629,A,7.96,235,20,7427602921427169871
1621320913267230629,A,7.96,236,5000,7427602921427179383
1621320913267230629,A,7.96,237,5000,7427602921427180958
1621320913267230629,A,7.96,238,2500,7427602921427183408
1621320913267230629,A,7.96,239,50,7427602921427186277
1621320913267230629,A,7.96,240,628,7427602921427186814
1621320913267230629,A,7.96,241,1000,7427602921427189652
1621320913267230629,A,7.96,242,4000,7427602921427198200
1621320913267230629,A,7.96,243,3000,7427602921427201218
1621320913267230629,A,7.96,244,1000,7427602921427212272
1621320913267230629,A,7.96,245,50,7427602921427214603
1621320913267230629,A,7.96,246,314,7427602921427227542
1621320913267230629,A,7.96,247,700,7427602921427228275
1621320913267230629,A,7.96,248,10000,7427602921427232351
1621320913267230629,A,7.96,249,20,7427602921427233603
1621320913267230629,A,7.96,250,3000,7427602921427239940
1621320913267230629,A,7.96,251,300,7427602921427240214
1621320913267230629,A,7.96,252,2500,7427602921427243124
1621320913267230629,A,7.96,253,50,7427602921427243433
1621320913267230629,A,7.96,254,2500,7427602921427244476
1621320913267230629,A,7.96,255,500,7427602921427251292
1621320913267230629,A,7.96,256,5000,7427602921427254119
1621320913267230629,A,7.96,257,200,7427602921427262229
1621320913267230629,A,7.96,258,5000,7427602921427264218
1621320913267230629,A,7.96,259,20,7427602921427265642
1621320913267230629,A,7.95,260,50,7427602921427077615
1621320913267230629,A,7.95,261,1500,7427602921427093418
1621320913267230629,A,7.95,262,10000,7427602921427095418
1621320913267230629,A,7.95,263,5000,7427602921427095420
1621320913267230629,A,7.95,264,500,7427602921427108136
1621320913267230629,A,7.95,265,1000,7427602921427110783
1621320913267230629,A,7.95,266,1,7427602921427115203
1621320913267230629,A,7.95,267,1250,7427602921427166446
1621320913267230629,A,7.95,268,25298,7427602921427166713
1621320913267230629,A,7.95,269,50,7427602921427187795
1621320913267230629,A,7.95,270,4000,7427602921427197230
1621320913267230629,A,7.95,271,1,7427602921427226718
1621320913267230629,A,7.95,272,1,7427602921427242873
1621320913267230629,A,7.95,273,2500,7427602921427263892
1621320913267230629,A,7.95,274,1000,7427602921427265717
1621320913267230629,A,7.94,275,3,7427602921427061580
1621320913267230629,A,7.94,276,50,7427602921427074197
1621320913267230629,A,7.94,277,50000,7427602921427085070
1621320913267230629,A,7.94,278,25,7427602921427089483
1621320913267230629,A,7.94,279,2,7427602921427114745
1621320913267230629,A,7.94,280,1,7427602921427115205
1621320913267230629,A,7.94,281,100,7427602921427140719
1621320913267230629,A,7.94,282,100,7427602921427152240
1621320913267230629,A,7.94,283,4000,7427602921427166701
1621320913267230629,A,7.94,284,50,7427602921427188505
1621320913267230629,A,7.93,285,200,7427602921427106415
1621320913267230629,A,7.93,286,127,7427602921427110636
1621320913267230629,A,7.93,287,1,7427602921427115206
1621320913267230629,A,7.93,288,10,7427602921427122254
1621320913267230629,A,7.93,289,1000,7427602921427126064
1621320913267230629,A,7.93,290,4000,7427602921427164704
1621320913267230629,A,7.93,291,50,7427602921427189546
1621320913267230629,A,7.93,292,250,7427602921427250646
1621320913267230629,A,7.92,293,10000,7427602921427069648
1621320913267230629,A,7.92,294,50,7427602921427074198
1621320913267230629,A,7.92,295,50,7427602921427075922
1621320913267230629,A,7.92,296,50000,7427602921427085073
1621320913267230629,A,7.92,297,250,7427602921427101930
1621320913267230629,A,7.92,298,1000,7427602921427103997
1621320913267230629,A,7.92,299,1,7427602921427115207
1621320913267230629,A,7.92,300,4000,7427602921427162279
1621320913267230629,A,7.92,301,50,7427602921427191623
1621320913267230629,A,7.91,302,2,7427602921427045480
1621320913267230629,A,7.91,303,50,7427602921427049238
1621320913267230629,A,7.91,304,3000,7427602921427051547
1621320913267230629,A,7.91,305,5000,7427602921427060384
1621320913267230629,A,7.91,306,10000,7427602921427069644
1621320913267230629,A,7.91,307,1000,7427602921427085188
1621320913267230629,A,7.91,308,200,7427602921427106420
1621320913267230629,A,7.91,309,5000,7427602921427121992
1621320913267230629,A,7.91,310,4000,7427602921427161601
1621320913267230629,A,7.91,311,500,7427602921427192768
1621320913267230629,A,7.9,312,100000,7427602921427029618
1621320913267230629,A,7.9,313,1500,7427602921427036195
1621320913267230629,A,7.9,314,50000,7427602921427042649
1621320913267230629,A,7.9,315,190,7427602921427049079
1621320913267230629,A,7.9,316,3000,7427602921427051544
1621320913267230629,A,7.9,317,3,7427602921427061589
1621320913267230629,A,7.9,318,500,7427602921427067807
1621320913267230629,A,7.9,319,250,7427602921427073977
1621320913267230629,A,7.9,320,50,7427602921427074199
1621320913267230629,A,7.9,321,15,7427602921427076299
1621320913267230629,A,7.9,322,500,7427602921427077240
1621320913267230629,A,7.9,323,50,7427602921427077609
1621320913267230629,A,7.9,324,50000,7427602921427085075
1621320913267230629,A,7.9,325,1000,7427602921427085111
1621320913267230629,A,7.9,326,3,7427602921427087277
1621320913267230629,A,7.9,327,4,7427602921427094114
1621320913267230629,A,7.9,328,300,7427602921427106429
1621320913267230629,A,7.9,329,1,7427602921427115202
1621320913267230629,A,7.9,330,15000,7427602921427116860
1621320913267230629,A,7.9,331,130,7427602921427117995
1621320913267230629,A,7.9,332,5000,7427602921427121993
1621320913267230629,A,7.9,333,500,7427602921427122536
1621320913267230629,A,7.9,334,2500,7427602921427144372
1621320913267230629,A,7.9,335,10000,7427602921427159751
1621320913267230629,A,7.9,336,4000,7427602921427160462
1621320913267230629,A,7.9,337,50,7427602921427161290
1621320913267230629,A,7.9,338,650,7427602921427173243
1621320913267230629,A,7.9,339,50,7427602921427193476
1621320913267230629,A,7.9,340,20,7427602921427212014
1621320913267230629,A,7.9,341,10,7427602921427228807
1621320913267230629,A,7.89,342,25000,7427602921427049452
1621320913267230629,A,7.89,343,3000,7427602921427051541
1621320913267230629,A,7.89,344,2,7427602921427111304
1621320913267230629,A,7.89,345,100,7427602921427118002
1621320913267230629,A,7.89,346,5000,7427602921427121994
1621320913267230629,A,7.89,347,4000,7427602921427159778
1621320913267230629,A,7.89,348,7000,7427602921427228047
1621320913267230629,A,7.88,349,100000,7427602921427029639
1621320913267230629,A,7.88,350,25000,7427602921427046443
1621320913267230629,A,7.88,351,500,7427602921427047506
1621320913267230629,A,7.88,352,3000,7427602921427051287
1621320913267230629,A,7.88,353,4,7427602921427053759
1621320913267230629,A,7.88,354,1980,7427602921427066225
1621320913267230629,A,7.88,355,5000,7427602921427074169
1621320913267230629,A,7.88,356,50,7427602921427074200
1621320913267230629,A,7.88,357,35,7427602921427077351
1621320913267230629,A,7.88,358,62,7427602921427079988
1621320913267230629,A,7.88,359,50000,7427602921427085095
1621320913267230629,A,7.88,360,1000,7427602921427085107
1621320913267230629,A,7.88,361,9,7427602921427091373
1621320913267230629,A,7.88,362,300,7427602921427106434
1621320913267230629,A,7.88,363,5000,7427602921427121995
1621320913267230629,A,7.88,364,4000,7427602921427159341
1621320913267230629,A,7.88,365,7000,7427602921427229976
1621320913267230629,A,7.87,366,1500,7427602921427036203
1621320913267230629,A,7.87,367,1000,7427602921427046464
1621320913267230629,A,7.87,368,3000,7427602921427051277
1621320913267230629,A,7.87,369,500,7427602921427066369
1621320913267230629,A,7.87,370,100,7427602921427066428
1621320913267230629,A,7.87,371,25,7427602921427066706
1621320913267230629,A,7.87,372,35,7427602921427077331
1621320913267230629,A,7.87,373,50,7427602921427077604
1621320913267230629,A,7.87,374,1000,7427602921427102758
1621320913267230629,A,7.87,375,2,7427602921427114982
1621320913267230629,A,7.87,376,5000,7427602921427121996
1621320913267230629,A,7.87,377,4000,7427602921427158457
1621320913267230629,A,7.87,378,10,7427602921427191328
1621320913267230629,A,7.86,379,100000,7427602921427029658
1621320913267230629,A,7.86,380,2002,7427602921427031865
1621320913267230629,A,7.86,381,1500,7427602921427036200
1621320913267230629,A,7.86,382,3000,7427602921427051063
1621320913267230629,A,7.86,383,500,7427602921427066370
1621320913267230629,A,7.86,384,100,7427602921427066378
1621320913267230629,A,7.86,385,100,7427602921427066432
1621320913267230629,A,7.86,386,25,7427602921427066708
1621320913267230629,A,7.86,387,10,7427602921427066710
1621320913267230629,A,7.86,388,50,7427602921427074201
1621320913267230629,A,7.86,389,1040,7427602921427085181
1621320913267230629,A,7.86,390,400,7427602921427106445
1621320913267230629,A,7.86,391,634,7427602921427109355
1621320913267230629,A,7.86,392,4,7427602921427116839
1621320913267230629,A,7.86,393,5000,7427602921427121997
1621320913267230629,A,7.86,394,4000,7427602921427157809
1621320913267230629,A,7.86,395,380,7427602921427184967
1621320913267230629,A,7.85,396,50000,7427602921427045852
1621320913267230629,A,7.85,397,3000,7427602921427050787
1621320913267230629,A,7.85,398,20000,7427602921427051048
1621320913267230629,A,7.85,399,500,7427602921427066371
1621320913267230629,A,7.85,400,100,7427602921427066376
1621320913267230629,A,7.85,401,100,7427602921427066388
1621320913267230629,A,7.85,402,100,7427602921427066705
1621320913267230629,A,7.85,403,25,7427602921427066707
1621320913267230629,A,7.85,404,10,7427602921427066711
1621320913267230629,A,7.85,405,1000,7427602921427085460
1621320913267230629,A,7.85,406,1940,7427602921427087764
1621320913267230629,A,7.85,407,50,7427602921427094338
1621320913267230629,A,7.85,408,25000,7427602921427094818
1621320913267230629,A,7.85,409,37,7427602921427096575
1621320913267230629,A,7.85,410,1000,7427602921427098558
1621320913267230629,A,7.85,411,15,7427602921427106744
1621320913267230629,A,7.85,412,100,7427602921427121422
1621320913267230629,A,7.85,413,5000,7427602921427121998
1621320913267230629,A,7.85,414,4000,7427602921427154509
1621320913267230629,A,7.85,415,1000,7427602921427251603
1621320913267230629,A,7.84,416,100000,7427602921427029678
1621320913267230629,A,7.84,417,10000,7427602921427043336
1621320913267230629,A,7.84,418,500,7427602921427066372
1621320913267230629,A,7.84,419,500,7427602921427066373
1621320913267230629,A,7.84,420,100,7427602921427066374
1621320913267230629,A,7.84,421,100,7427602921427066375
1621320913267230629,A,7.84,422,500,7427602921427066387
1621320913267230629,A,7.84,423,50,7427602921427074202
1621320913267230629,A,7.84,424,1,7427602921427084459
1621320913267230629,A,7.84,425,300,7427602921427094492
1621320913267230629,A,7.84,426,175,7427602921427107703
1621320913267230629,A,7.83,427,25,7427602921427031906
1621320913267230629,A,7.83,428,1500,7427602921427036206
1621320913267230629,A,7.83,429,350,7427602921427037648
1621320913267230629,A,7.83,430,15,7427602921427047183
1621320913267230629,A,7.83,431,50,7427602921427072209
1621320913267230629,A,7.83,432,35,7427602921427077352
1621320913267230629,A,7.83,433,50,7427602921427077606
1621320913267230629,A,7.83,434,100000,7427602921427087088
1621320913267230629,A,7.83,435,37,7427602921427096414
1621320913267230629,A,7.83,436,100,7427602921427101796
1621320913267230629,A,7.82,437,100000,7427602921427029697
1621320913267230629,A,7.82,438,5000,7427602921427043334
1621320913267230629,A,7.82,439,15,7427602921427047174
1621320913267230629,A,7.82,440,25,7427602921427068276
1621320913267230629,A,7.82,441,50,7427602921427074203
1621320913267230629,A,7.82,442,35,7427602921427077354
1621320913267230629,A,7.82,443,100000,7427602921427087086
1621320913267230629,A,7.82,444,13,7427602921427094839
1621320913267230629,A,7.82,445,400,7427602921427096342
1621320913267230629,A,7.82,446,15,7427602921427117221
1621320913267230629,A,7.82,447,250,7427602921427140079
1621320913267230629,A,7.81,448,15,7427602921427038516
1621320913267230629,A,7.81,449,100,7427602921427052445
1621320913267230629,A,7.81,450,25,7427602921427068278
1621320913267230629,A,7.81,451,100000,7427602921427087083
1621320913267230629,A,7.81,452,58,7427602921427091374
1621320913267230629,A,7.81,453,500,7427602921427098319
1621320913267230629,A,7.81,454,1000,7427602921427108182
1621320913267230629,A,7.8,455,10000,7427602921427038671
1621320913267230629,A,7.8,456,10000,7427602921427042206
1621320913267230629,A,7.8,457,15,7427602921427047172
1621320913267230629,A,7.8,458,100,7427602921427048919
1621320913267230629,A,7.8,459,190,7427602921427049080
1621320913267230629,A,7.8,460,4000,7427602921427062076
1621320913267230629,A,7.8,461,5,7427602921427064607
1621320913267230629,A,7.8,462,5000,7427602921427067126
1621320913267230629,A,7.8,463,25,7427602921427068282
1621320913267230629,A,7.8,464,50,7427602921427074204
1621320913267230629,A,7.8,465,55,7427602921427074450
1621320913267230629,A,7.8,466,35,7427602921427077356
1621320913267230629,A,7.8,467,100000,7427602921427087081
1621320913267230629,A,7.8,468,200,7427602921427101797
1621320913267230629,A,7.8,469,257,7427602921427110365
1621320913267230629,A,7.8,470,25,7427602921427110688
1621320913267230629,A,7.8,471,15,7427602921427114232
1621320913267230629,A,7.8,472,100,7427602921427143347
1621320913267230629,A,7.8,473,16,7427602921427191853
1621320913267230629,A,7.79,474,1,7427602921427052840
1621320913267230629,A,7.79,475,25,7427602921427068326
1621320913267230629,A,7.79,476,50,7427602921427072208
1621320913267230629,A,7.79,477,55,7427602921427074440
1621320913267230629,A,7.79,478,100000,7427602921427088607
1621320913267230629,A,7.79,479,1000,7427602921427121950
1621320913267230629,A,7.78,480,24,7427602921427068328
1621320913267230629,A,7.78,481,35,7427602921427077361
1621320913267230629,A,7.78,482,13,7427602921427084486
1621320913267230629,A,7.78,483,1,7427602921427086520
1621320913267230629,A,7.78,484,100000,7427602921427088617
1621320913267230629,A,7.78,485,15,7427602921427094841
1621320913267230629,A,7.78,486,2000,7427602921427121952
1621320913267230629,A,7.77,487,11,7427602921427032667
1621320913267230629,A,7.77,488,50000,7427602921427045855
1621320913267230629,A,7.77,489,500,7427602921427047551
1621320913267230629,A,7.77,490,6,7427602921427050789
1621320913267230629,A,7.77,491,15,7427602921427055903
1621320913267230629,A,7.77,492,10,7427602921427058659
1621320913267230629,A,7.77,493,100,7427602921427060924
1621320913267230629,A,7.77,494,9200,7427602921427062391
1621320913267230629,A,7.77,495,119,7427602921427062420
1621320913267230629,A,7.77,496,24,7427602921427068330
1621320913267230629,A,7.77,497,1000,7427602921427070684
1621320913267230629,A,7.77,498,100000,7427602921427088629
1621320913267230629,A,7.77,499,4000,7427602921427121957
1621320913267230629,A,7.76,500,1,7427602921427044079
1621320913267230629,A,7.76,501,5000,7427602921427067122
1621320913267230629,A,7.76,502,24,7427602921427068331
1621320913267230629,A,7.76,503,35,7427602921427077362
1621320913267230629,A,7.76,504,100,7427602921427095490
1621320913267230629,A,7.76,505,32,7427602921427110370
1621320913267230629,A,7.76,506,3000,7427602921427121959
1621320913267230629,A,7.76,507,20,7427602921427175513
1621320913267230629,A,7.75,508,1,7427602921427032646
1621320913267230629,A,7.75,509,16500,7427602921427048329
1621320913267230629,A,7.75,510,130,7427602921427060910
1621320913267230629,A,7.75,511,24,7427602921427068332
1621320913267230629,A,7.75,512,1000,7427602921427074712
1621320913267230629,A,7.75,513,1000,7427602921427085458
1621320913267230629,A,7.75,514,50,7427602921427086980
1621320913267230629,A,7.75,515,90,7427602921427091376
1621320913267230629,A,7.75,516,300,7427602921427098848
1621320913267230629,A,7.75,517,400,7427602921427101798
1621320913267230629,A,7.75,518,25,7427602921427102858
1621320913267230629,A,7.75,519,1000,7427602921427110002
1621320913267230629,A,7.75,520,2000,7427602921427249170
1621320913267230629,A,7.74,521,24,7427602921427068333
1621320913267230629,A,7.74,522,55,7427602921427074451
1621320913267230629,A,7.74,523,300,7427602921427239288
1621320913267230629,A,7.73,524,22,7427602921427032675
1621320913267230629,A,7.73,525,2000,7427602921427036269
1621320913267230629,A,7.73,526,24,7427602921427075274
1621320913267230629,A,7.72,527,100000,7427602921427035063
1621320913267230629,A,7.72,528,10,7427602921427056993
1621320913267230629,A,7.72,529,24,7427602921427075282
1621320913267230629,A,7.72,530,35,7427602921427077363
1621320913267230629,A,7.72,531,1,7427602921427081886
1621320913267230629,A,7.72,532,1,7427602921427110458
